loc,subj_idx,rt,angle,response
1,7,1.624509002,81,2
1,7,1.41002525,85,2
1,7,1.685289447,80,2
1,7,2.487694077,83.5,2
1,7,2.582096393,70,2
1,7,4.581461313,73,2
1,7,0.988242087,108,1
1,7,2.366358724,92,1
1,7,4.784178918,77.5,2
1,7,1.82550441,106.5,1
1,7,2.84723406,82,2
1,7,4.875035783,87,2
1,7,1.935615452,109.5,1
1,7,1.838322899,82.5,2
1,7,2.3002225,100.5,1
1,7,1.382901663,102,1
1,7,3.294540968,90.5,1
1,7,1.421909083,78,2
1,7,2.651181456,91.5,1
1,7,2.449211555,79.5,2
1,7,2.109396802,72.5,2
1,7,1.492522613,109,1
1,7,1.943024831,102.5,1
1,7,1.320317706,106,1
1,7,1.520470753,84,2
1,7,1.319766377,81,2
1,7,1.593826278,96,1
1,7,1.94541895,104,1
1,7,1.018680791,106.5,1
1,7,1.087909713,100,1
1,7,1.101446249,72.5,2
1,7,1.862637729,85.5,2
1,7,1.338640294,107,1
1,7,1.55881785,95.5,1
1,7,2.338761177,87.5,2
1,7,1.773980193,94.5,1
1,7,1.442891456,103.5,1
1,7,3.991220415,92.5,1
1,7,1.207717707,70.5,2
1,7,2.13514223,75.5,2
1,7,1.458847062,108,1
1,7,1.224187994,102.5,1
1,7,1.674847368,75,2
1,7,1.334777888,99,1
1,7,1.475487703,97.5,1
1,7,3.12000142,86,2
1,7,4.331845847,107.5,1
1,7,1.893207319,74,2
1,7,2.463400967,98.5,1
1,7,1.492878319,101,1
1,7,1.117324403,77,2
1,7,1.665718079,76.5,2
1,7,1.835630745,85.5,2
1,7,1.783891343,86.5,2
1,7,1.438201086,100,1
1,7,2.28560073,78,2
1,7,2.665220486,93.5,1
1,7,1.781048181,95.5,1
1,7,2.10777746,103,1
1,7,1.295687823,81.5,2
1,7,1.431599326,83,2
1,7,1.147129785,76.5,2
1,7,1.316312329,82,2
1,7,3.116022613,88.5,2
1,7,1.962024476,83,2
1,7,2.52854519,98,1
1,7,1.283971214,80,2
1,7,1.994766671,104.5,1
1,7,1.500550058,104,1
1,7,2.265951476,78.5,2
1,7,2.405713082,71,2
1,7,1.411601413,73,2
1,7,1.590260149,79,2
1,7,2.574003277,88,2
1,7,2.280141396,91,1
1,7,1.944130278,97,1
1,7,0.969893431,99.5,1
1,7,2.200816907,87.5,2
1,7,1.365786527,84.5,2
1,7,2.467558656,92.5,1
1,7,1.311832427,97.5,1
1,7,1.365891862,99.5,1
1,7,1.193504436,103.5,1
1,7,1.298724192,110,1
1,7,2.156982821,83.5,2
1,7,1.242065858,101.5,1
1,7,1.703498708,88.5,2
1,7,2.70710798,74.5,2
1,7,1.093425486,85,2
1,7,1.477045134,88,2
1,7,1.398545141,79,2
1,7,1.0037744,70,2
1,7,1.099169333,84,2
1,7,1.48510068,107,1
1,7,1.070520748,108.5,1
1,7,2.644059191,91,1
1,7,1.293687748,105.5,1
1,7,3.808330542,107.5,1
1,7,2.656246845,93.5,1
1,7,1.52803622,97,1
1,7,1.54706183,80.5,2
1,7,1.336494484,75.5,2
1,7,1.201328824,72,2
1,7,0.965000889,71.5,2
1,7,1.881891593,73.5,2
1,7,0.988485188,71.5,2
1,7,5.869945124,99,1
1,7,1.289952263,72,2
1,7,1.391598055,75,2
1,7,2.097391715,87,2
1,7,0.998708449,77,2
1,7,1.366015487,76,2
1,7,1.24174376,94,1
1,7,1.322431105,96.5,1
1,7,1.570196005,96,1
1,7,1.924855479,105,1
1,7,1.517782543,86.5,2
1,7,1.525971955,74,2
1,7,1.170912559,110,1
1,7,1.209023196,100.5,1
1,7,1.29688022,79.5,2
1,7,1.883738574,101,1
1,8,7.202870774,98.5,1
1,8,7.729855915,91.5,1
1,8,1.113301885,105.5,1
1,8,0.825233727,109.5,1
1,8,3.316765055,93,1
1,8,2.164500106,95,1
1,8,3.538026187,78.5,2
1,8,1.050669686,76,2
1,8,3.959683464,101.5,1
1,8,0.881830944,71,2
1,8,0.940990058,81.5,2
1,8,3.956003857,105,1
1,8,2.615885216,106,1
1,8,2.850873341,70.5,2
1,8,1.278908273,93,1
1,8,0.942826075,109,1
1,8,0.989227054,98,1
1,8,2.935688094,102,1
1,8,0.837491116,104.5,1
1,8,2.455350838,84.5,2
1,8,4.004102285,92,1
1,8,2.330781109,82.5,2
1,8,2.79686594,108.5,1
1,8,0.98242725,96.5,1
1,8,2.842707663,103,1
1,8,2.692716649,77.5,2
1,8,2.900702,94,1
1,8,2.939258432,86,2
1,8,3.707484247,94.5,1
1,8,2.028484998,74.5,2
1,8,1.175483238,81,2
1,8,2.73503225,85,2
1,8,1.125091112,80,2
1,8,1.160142314,83.5,2
1,8,0.800172162,70,2
1,8,1.484236606,73,2
1,8,0.787639894,108,1
1,8,1.585986755,92,1
1,8,2.6606711,77.5,2
1,8,3.298510487,106.5,1
1,8,0.986511396,95,1
1,8,2.727491943,82,2
1,8,1.107585143,87,2
1,8,2.69174864,109.5,1
1,8,0.760990447,82.5,2
1,8,1.543206011,100.5,1
1,8,3.144938352,102,1
1,8,1.679212734,89,2
1,8,2.882061201,78,2
1,8,1.114502191,91.5,1
1,8,0.880075031,79.5,2
1,8,0.865900887,72.5,2
1,8,2.618002343,109,1
1,8,2.803727429,102.5,1
1,8,2.398253196,106,1
1,8,0.926311281,84,2
1,8,1.190316027,81,2
1,8,1.504024455,96,1
1,8,0.83092543,104,1
1,8,1.265250567,106.5,1
1,8,0.892624067,100,1
1,8,2.735793876,72.5,2
1,8,1.039713093,85.5,2
1,8,1.8825747,107,1
1,8,1.02970485,95.5,1
1,8,2.474006058,87.5,2
1,8,1.113129885,94.5,1
1,8,0.958757947,103.5,1
1,8,1.705527966,92.5,1
1,8,3.019165589,70.5,2
1,8,0.852691296,75.5,2
1,8,1.278346215,108,1
1,8,1.137218008,102.5,1
1,8,3.012943679,75,2
1,8,0.951888075,99,1
1,8,2.589102405,97.5,1
1,8,1.993424559,86,2
1,8,1.048261104,107.5,1
1,8,1.755978012,74,2
1,8,2.096014746,98.5,1
1,8,0.779102548,101,1
1,8,1.494099523,77,2
1,8,0.752541311,76.5,2
1,8,1.567147304,85.5,2
1,8,0.870762192,86.5,2
1,8,2.752288844,100,1
1,8,3.072988447,78,2
1,8,0.749432827,93.5,1
1,8,0.807812086,95.5,1
1,8,2.284644758,103,1
1,8,0.91748658,81.5,2
1,8,0.79960051,83,2
1,8,2.487505622,76.5,2
1,8,2.536119514,82,2
1,8,1.301298422,88.5,2
1,8,1.202339104,83,2
1,8,2.350142988,98,1
1,8,1.042905445,80,2
1,8,0.782618263,104.5,1
1,8,2.931437362,104,1
1,8,1.324102211,78.5,2
1,8,3.838644614,71,2
1,8,1.774540832,73,2
1,8,0.75373042,79,2
1,8,1.303076047,88,2
1,8,1.481523847,91,1
1,8,0.873692353,97,1
1,8,0.860637238,99.5,1
1,8,1.36973256,87.5,2
1,8,2.809660766,84.5,2
1,8,1.870682545,92.5,1
1,8,0.881359863,97.5,1
1,8,2.797585885,99.5,1
1,8,2.055199782,103.5,1
1,8,2.50914893,110,1
1,8,1.135771858,83.5,2
1,8,2.400363965,101.5,1
1,8,1.223841599,88.5,2
1,8,2.307973932,74.5,2
1,8,2.92690032,85,2
1,8,1.324857215,88,2
1,8,1.119168381,79,2
1,8,0.980457094,70,2
1,8,1.137652464,84,2
1,8,2.379441151,107,1
1,8,2.373700588,108.5,1
1,8,2.668720433,91,1
1,8,1.288451122,105.5,1
1,8,0.689301587,107.5,1
1,8,2.499040534,93.5,1
1,8,1.116962798,97,1
1,8,0.947018788,80.5,2
1,8,0.987585632,75.5,2
1,8,0.86524274,72,2
1,8,2.340789757,71.5,2
1,8,1.035956053,73.5,2
1,8,0.823082702,71.5,2
1,8,3.355761616,99,1
1,8,2.936392508,72,2
1,8,0.906873335,75,2
1,8,1.176927108,87,2
1,8,2.697561535,77,2
1,8,0.944532767,76,2
1,8,0.787428472,94,1
1,8,0.916365938,96.5,1
1,8,1.095434652,96,1
1,8,2.53947414,105,1
1,8,2.384951576,86.5,2
1,8,2.560025947,74,2
1,8,0.691464896,110,1
1,8,0.901738886,100.5,1
1,8,0.70636369,79.5,2
1,8,2.701452316,101,1
1,9,6.108842341,93,1
1,9,2.97679431,95,1
1,9,1.4678366,78.5,2
1,9,2.262484128,76,2
1,9,1.684000626,101.5,1
1,9,1.459986159,71,2
1,9,2.560800342,80.5,2
1,9,1.443550238,81.5,2
1,9,1.465774136,105,1
1,9,3.378502548,106,1
1,9,1.641538386,70.5,2
1,9,2.616757421,93,1
1,9,3.383448239,109,1
1,9,2.027713632,98,1
1,9,1.827315889,102,1
1,9,1.19183056,104.5,1
1,9,1.599870396,84.5,2
1,9,2.047758447,92,1
1,9,1.143873164,82.5,2
1,9,1.48369924,108.5,1
1,9,2.579225318,96.5,1
1,9,4.929597287,89.5,2
1,9,1.479826103,103,1
1,9,1.972028647,77.5,2
1,9,1.669255804,94,1
1,9,1.141387139,86,2
1,9,1.311868594,94.5,1
1,9,2.851828231,74.5,2
1,9,1.446714856,81,2
1,9,1.63737703,85,2
1,9,1.50680467,80,2
1,9,1.066992883,83.5,2
1,9,1.261300963,70,2
1,9,1.095826721,73,2
1,9,1.065810129,108,1
1,9,2.563317583,92,1
1,9,1.153930456,77.5,2
1,9,1.642566513,106.5,1
1,9,1.739031067,95,1
1,9,2.930145882,82,2
1,9,1.750140818,87,2
1,9,1.509388692,109.5,1
1,9,1.623966227,82.5,2
1,9,2.147104816,100.5,1
1,9,1.212738266,102,1
1,9,4.21596551,90.5,1
1,9,3.889825285,89,2
1,9,1.168083549,78,2
1,9,2.591824831,91.5,1
1,9,1.950077918,79.5,2
1,9,1.071653876,72.5,2
1,9,1.408148177,109,1
1,9,2.770323621,102.5,1
1,9,1.076835813,106,1
1,9,1.456322466,84,2
1,9,1.129578487,81,2
1,9,1.378022212,96,1
1,9,0.960871421,104,1
1,9,0.943713489,106.5,1
1,9,1.554650521,100,1
1,9,1.151851837,72.5,2
1,9,1.243477129,85.5,2
1,9,0.942533956,107,1
1,9,1.446770466,95.5,1
1,9,1.218928188,87.5,2
1,9,1.859517725,94.5,1
1,9,1.235725876,103.5,1
1,9,2.46059172,92.5,1
1,9,2.871571529,75.5,2
1,9,1.15237527,108,1
1,9,1.290265512,102.5,1
1,9,1.058573616,75,2
1,9,1.148641419,99,1
1,9,1.92890244,97.5,1
1,9,1.205626686,86,2
1,9,1.125202077,107.5,1
1,9,1.094532101,74,2
1,9,1.290727686,98.5,1
1,9,0.958696841,101,1
1,9,0.910811057,77,2
1,9,1.161996053,76.5,2
1,9,1.569393984,85.5,2
1,9,1.443044509,86.5,2
1,9,2.033784,100,1
1,9,1.242339454,78,2
1,9,1.025482935,93.5,1
1,9,1.030188058,95.5,1
1,9,1.054296756,103,1
1,9,1.032211719,81.5,2
1,9,1.089412117,83,2
1,9,1.15604147,76.5,2
1,9,1.237324233,82,2
1,9,1.127859501,88.5,2
1,9,0.773227046,83,2
1,9,1.960890168,98,1
1,9,1.143519788,80,2
1,9,0.998681929,104.5,1
1,9,1.121322718,104,1
1,9,1.194338134,78.5,2
1,9,0.922381282,71,2
1,9,9.143352671,73,2
1,9,1.231217502,79,2
1,9,1.935812633,88,2
1,9,1.563716503,91,1
1,9,4.33321257,97,1
1,9,1.18306861,99.5,1
1,9,1.286800258,87.5,2
1,9,1.287682225,84.5,2
1,9,1.759591173,92.5,1
1,9,1.285206391,97.5,1
1,9,1.266649403,99.5,1
1,9,1.550539792,103.5,1
1,9,1.59859659,110,1
1,9,1.038449315,83.5,2
1,9,1.365831486,101.5,1
1,9,1.450100421,88.5,2
1,9,1.073007208,74.5,2
1,9,1.686855696,85,2
1,9,2.827572919,88,2
1,9,1.247587198,79,2
1,9,1.250139787,70,2
1,9,1.420582899,84,2
1,9,1.173893012,107,1
1,9,1.387840952,108.5,1
1,9,5.22102899,91,1
1,9,1.048018053,105.5,1
1,9,0.908743045,107.5,1
1,9,2.23160761,93.5,1
1,9,1.192470756,97,1
1,9,1.329767356,80.5,2
1,9,1.13438922,75.5,2
1,9,1.118517003,72,2
1,9,0.848593642,71.5,2
1,9,1.48488329,73.5,2
1,9,1.075286841,71.5,2
1,9,0.961483834,99,1
1,9,1.130857203,72,2
1,9,0.857216758,75,2
1,9,1.461922129,87,2
1,9,1.370163473,77,2
1,9,0.976296646,76,2
1,9,1.035729221,94,1
1,9,1.090892417,96.5,1
1,9,0.897529633,96,1
1,9,0.987124039,105,1
1,9,1.598778893,86.5,2
1,9,1.162306124,74,2
1,9,1.10500122,110,1
1,9,1.604445365,100.5,1
1,9,1.10307417,79.5,2
1,9,1.113168753,101,1
